type,name,module,path,hash
"md","step-06-innovation","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-06-innovation.md","9083b908aaf5f196f4bb1391dd2334b857d43f7ed097e118a40213c000e4880d"
"md","step-06-research-completion","bmm","bmm/workflows/1-analysis/research/market-steps/step-06-research-completion.md","72d52d60cb2eb00402b96f64f3d44f252326f6b7c713dfe73c6a055325919f18"
"md","step-06-research-synthesis","bmm","bmm/workflows/1-analysis/research/domain-steps/step-06-research-synthesis.md","b8c29bb261f3cfe2ec06d69c4c2fbce4fb945f628168143d33667a5295648b49"
"md","step-06-research-synthesis","bmm","bmm/workflows/1-analysis/research/technical-steps/step-06-research-synthesis.md","78d3cdb130563cf819baf397bdc8dd27159264be74d86d3ec83795aa78bffde3"
"md","step-06-structure","bmm","bmm/workflows/3-solutioning/architecture/steps/step-06-structure.md","61e4b0c0fb330f13bea220f0c9c8e4f756e9ac19ae3e2b3dfafdbc4a8a4e01c7"
"md","step-07-defining-experience","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-07-defining-experience.md","739d82e834c5bc65a7ec0f4b356b5beb79c782fa4a93b1651beb1468f8f7a087"
"md","step-07-project-type","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-07-project-type.md","7ff98e4411f8d46bb7a0c212f25b5e04a5035ee425f8af3011887707d18f7c85"
"md","step-07-validation","bmm","bmm/workflows/3-solutioning/architecture/steps/step-07-validation.md","83ff68cce8340a603ee8dd028aaace6bf85f92c810422b89b94c57a8ef541df5"
"md","step-08-complete","bmm","bmm/workflows/3-solutioning/architecture/steps/step-08-complete.md","87f452c0d8d023166f6805494ef10624e11b3793472411b922b02c006cf723b4"
"md","step-08-scoping","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-08-scoping.md","1b3d08ebacb86dd5e3f4e5724ad0b68c87347e1bb0df2ef6cd0dc6618dd0c59a"
"md","step-08-visual-foundation","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-08-visual-foundation.md","fa7e5214293a97225a55be1aa0277e6d5bc545ef9cbec84f45f6d6e4a655a40c"
"md","step-09-design-directions","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-09-design-directions.md","352e5636a19798e7fa118bd10958e13dd1e2c4ac4e3c111cfc5a4a9c1dbe469e"
"md","step-09-functional","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-09-functional.md","9adbc4f021bdcf06cca3de1b4ac6bae5c1bb62eb146d0b741471eb5697b0a400"
"md","step-10-nonfunctional","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-10-nonfunctional.md","3f4bf931ce6b5aa57aebdb9bb9c0e1bae35ce83e3430bac58a9cb35ef571aae0"
"md","step-10-user-journeys","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-10-user-journeys.md","b258da09427d558f9f78a292146be9f2fc927cdedc20cf0ee2278b90e0f5435d"
"md","step-11-complete","bmm","bmm/workflows/2-plan-workflows/prd/steps/step-11-complete.md","607cd870d37099413c032d93dd3b78f5ba85ce69228c11afc6d4f83055a0ee0e"
"md","step-11-component-strategy","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-11-component-strategy.md","3329c3b913802be8d5cc02e75b532796c6ffd45f4212830c2a919ccd0a2457ca"
"md","step-12-ux-patterns","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-12-ux-patterns.md","62bc6dfe807b6b57ac853dd52e8820703a23fdeee618710034c0486fbc222c9b"
"md","step-13-responsive-accessibility","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-13-responsive-accessibility.md","d74240090a320468b9e5e961bbbf8375f0aa3599e65ceadfb6c291ef48b34e7e"
"md","step-14-complete","bmm","bmm/workflows/2-plan-workflows/create-ux-design/steps/step-14-complete.md","833ba63b697ba5f8e35a7d53784c2646ce4e1726ce2dfa53bf3a9fb6880ba532"
"md","template","bmm","bmm/workflows/4-implementation/create-story/template.md","83c5d21312c0f2060888a2a8ba8332b60f7e5ebeb9b24c9ee59ba96114afb9c9"
"md","test-architecture","bmm","bmm/docs/test-architecture.md","47a154c44d69adbac3cd7a0ec5f6f436349c4f5865b73d803f4940e8eea6f21c"
"md","test-design-template","bmm","bmm/workflows/testarch/test-design/test-design-template.md","0902ec300d59458bcfc2df24da2622b607b557f26e6d407e093b7c7dbc515ba5"
"md","test-healing-patterns","bmm","bmm/testarch/knowledge/test-healing-patterns.md","b44f7db1ebb1c20ca4ef02d12cae95f692876aee02689605d4b15fe728d28fdf"
"md","test-levels-framework","bmm","bmm/testarch/knowledge/test-levels-framework.md","80bbac7959a47a2e7e7de82613296f906954d571d2d64ece13381c1a0b480237"
"md","test-priorities-matrix","bmm","bmm/testarch/knowledge/test-priorities-matrix.md","321c3b708cc19892884be0166afa2a7197028e5474acaf7bc65c17ac861964a5"
"md","test-quality","bmm","bmm/testarch/knowledge/test-quality.md","97b6db474df0ec7a98a15fd2ae49671bb8e0ddf22963f3c4c47917bb75c05b90"
"md","test-review-template","bmm","bmm/workflows/testarch/test-review/test-review-template.md","3e68a73c48eebf2e0b5bb329a2af9e80554ef443f8cd16652e8343788f249072"
"md","timing-debugging","bmm","bmm/testarch/knowledge/timing-debugging.md","c4c87539bbd3fd961369bb1d7066135d18c6aad7ecd70256ab5ec3b26a8777d9"
"md","trace-template","bmm","bmm/workflows/testarch/trace/trace-template.md","5453a8e4f61b294a1fc0ba42aec83223ae1bcd5c33d7ae0de6de992e3ee42b43"
"md","troubleshooting","bmm","bmm/docs/troubleshooting.md","cc0195444117d4aee1c41da16d9bee1897d412b6e2f52566f50f50a1e412b6f4"
"md","ux-design-template","bmm","bmm/workflows/2-plan-workflows/create-ux-design/ux-design-template.md","ffa4b89376cd9db6faab682710b7ce755990b1197a8b3e16b17748656d1fca6a"
"md","visual-debugging","bmm","bmm/testarch/knowledge/visual-debugging.md","072a3d30ba6d22d5e628fc26a08f6e03f8b696e49d5a4445f37749ce5cd4a8a9"
"md","workflow","bmm","bmm/workflows/1-analysis/product-brief/workflow.md","8433aa07a09c741cada483a828921f252c90dcf9f6d1f8e3618cd086cb5cdcad"
"md","workflow","bmm","bmm/workflows/1-analysis/research/workflow.md","6e512542fa15b8c7d6a3edec3247d38865a2d1e06df8d4010ca91b0878d5ace6"
"md","workflow","bmm","bmm/workflows/2-plan-workflows/create-ux-design/workflow.md","609c1bb6d760418258694a6d3021b77b5be470aee7f2692a33c914ce78c44516"
"md","workflow","bmm","bmm/workflows/2-plan-workflows/prd/workflow.md","e5e912a67f5e1864d0a2f37fa6f9d18420e7780bd7b3f3e8f9d5bd90e3bad5ae"
"md","workflow","bmm","bmm/workflows/3-solutioning/architecture/workflow.md","39c901db8f433cec6492eabcb231bd6048dd05f4792516db9787f165483400e0"
"md","workflow","bmm","bmm/workflows/3-solutioning/create-epics-and-stories/workflow.md","623b0a05746ea4e6c9c8801616829dd7722a3eb83b6136a3b30baa94b965bfc8"
"md","workflow","bmm","bmm/workflows/3-solutioning/implementation-readiness/workflow.md","7d8e7877b2d21ea5fb42c2cd1dc9615b423455e05fcf62e8c542d6413bada3de"
"md","workflow","bmm","bmm/workflows/generate-project-context/workflow.md","e9bd71f07d28f8b038267fecbef17af489f7cc03540d5c326132b218c485b276"
"md","workflow-architecture-reference","bmm","bmm/docs/workflow-architecture-reference.md","36efd4e3d74d1739455e896e62b7711bf4179c572f1eef7a7fae7f2385adcc6d"
"md","workflow-document-project-reference","bmm","bmm/docs/workflow-document-project-reference.md","a261abcaad05e63d7f1231bd9a2db66f9e29e4bb4b161ec997564906febfb66c"
"md","workflows-analysis","bmm","bmm/docs/workflows-analysis.md","351e7375bd1ac13ae6a4125091f13b3c10dfdada984252fc773f4128f2db110d"
"md","workflows-implementation","bmm","bmm/docs/workflows-implementation.md","cfacb518a3883d4dbe9e4b4f9420dd6a81cfe62f4c59fbd93469b2282c9a2141"
"md","workflows-planning","bmm","bmm/docs/workflows-planning.md","be3e0347cb26380b4f978c7311efc033b01bd416c8cfbac4e3dec940ca99b2b4"
"md","workflows-solutioning","bmm","bmm/docs/workflows-solutioning.md","fbaca970023e55b4635fb06448fbc0279b36bcc54b626025bc11fdbdedfe3ff8"
"svg","workflow-method-greenfield","bmm","bmm/docs/images/workflow-method-greenfield.svg","f0ce562d058e6edb114a8ae8bc51fa6a71394c08c0ac16aae07d959c88c6dcca"
"xml","daily-standup","bmm","bmm/tasks/daily-standup.xml","0ae12d1c1002120a567611295e201c9d11eb64618b935d7ef586257103934224"
"xml","instructions","bmm","bmm/workflows/4-implementation/code-review/instructions.xml","71012ab43eafc8921665046fc55899a13ba7a44c9dec8668cd8d2e735c8d916b"
"xml","instructions","bmm","bmm/workflows/4-implementation/create-story/instructions.xml","0e6bbec38a67d865583733bdafd790494eb3c742826c8ec1cbc913128bba662c"
"xml","instructions","bmm","bmm/workflows/4-implementation/dev-story/instructions.xml","82f1b393a9c7a283ab3ed6b61b05524952c8138a37f34e9ed1bf5771173f08bf"
"yaml","config","bmm","bmm/config.yaml","31e8b3e22ee1f474685bc383ccd723ed0867b1683355e1388b3199985d8055d5"
"yaml","deep-dive","bmm","bmm/workflows/document-project/workflows/deep-dive.yaml","c401fb8d94ca96f3bb0ccc1146269e1bfa4ce4eadab52bd63c7fcff6c2f26216"
"yaml","enterprise-brownfield","bmm","bmm/workflows/workflow-status/paths/enterprise-brownfield.yaml","04a43e86f644949302cd5d4d801fb2ccdbb0f66b75609bc1fa712fd5c3bce675"
"yaml","enterprise-greenfield","bmm","bmm/workflows/workflow-status/paths/enterprise-greenfield.yaml","20bda9331b02335c24f1686aab29183801d5de6cd40cadb4fd7472ee643cc8ab"
"yaml","excalidraw-templates","bmm","bmm/workflows/diagrams/_shared/excalidraw-templates.yaml","ca6e4ae85b5ab16df184ce1ddfdf83b20f9540db112ebf195cb793017f014a70"
"yaml","full-scan","bmm","bmm/workflows/document-project/workflows/full-scan.yaml","3d2e620b58902ab63e2d83304180ecd22ba5ab07183b3afb47261343647bde6f"
"yaml","github-actions-template","bmm","bmm/workflows/testarch/ci/github-actions-template.yaml","cf7d1f0a1f2853b07df1b82b00ebe79f800f8f16817500747b7c4c9c7143aba7"
"yaml","gitlab-ci-template","bmm","bmm/workflows/testarch/ci/gitlab-ci-template.yaml","986f29817e04996ab9f80bf2de0d25d8ed2365d955cc36d5801afaa93e99e80b"
"yaml","method-brownfield","bmm","bmm/workflows/workflow-status/paths/method-brownfield.yaml","35365c7af516ba2205d16e19a656695890e53678613bf835d490c338b7467b59"
"yaml","method-greenfield","bmm","bmm/workflows/workflow-status/paths/method-greenfield.yaml","9f84ab40aa4c7984fd4e948f3f55823066e94fcbf1d16d207aee2a731e5c38ba"
"yaml","project-levels","bmm","bmm/workflows/workflow-status/project-levels.yaml","414b9aefff3cfe864e8c14b55595abfe3157fd20d9ee11bb349a2b8c8e8b5449"
"yaml","sprint-status-template","bmm","bmm/workflows/4-implementation/sprint-planning/sprint-status-template.yaml","fd63abf2268b20df2c42144de5dc274b165539b237efed8711d932fd31705cd9"
"yaml","team-fullstack","bmm","bmm/teams/team-fullstack.yaml","da8346b10dfad8e1164a11abeb3b0a84a1d8b5f04e01e8490a44ffca477a1b96"
"yaml","workflow","bmm","bmm/workflows/4-implementation/code-review/workflow.yaml","32b79a35778279604f4b4ef3aa4092b1e9cf68bc3a995811ce300c585467353c"
"yaml","workflow","bmm","bmm/workflows/4-implementation/correct-course/workflow.yaml","53bc0f2bc058cabf28febb603fd9be5d1171f6c8db14715ab65e7a0798bde696"
"yaml","workflow","bmm","bmm/workflows/4-implementation/create-story/workflow.yaml","af643ca53116b47bf9eb6ba40637202e2eaea54e8f2082c34949e9c02e36c876"
"yaml","workflow","bmm","bmm/workflows/4-implementation/dev-story/workflow.yaml","0e7a654791dd939458df2df4c89f745f1adc1dd0582bc7172094a8560b3ff262"
"yaml","workflow","bmm","bmm/workflows/4-implementation/retrospective/workflow.yaml","f9ccda4e0e7728797ce021f5ae40e5d5632450453471d932a8b7577c600f9434"
"yaml","workflow","bmm","bmm/workflows/4-implementation/sprint-planning/workflow.yaml","a594814b3a0860a9cb7cc24ad9f3dcbdec990ad870e404e4f25c4cedd9abe4f0"
"yaml","workflow","bmm","bmm/workflows/4-implementation/sprint-status/workflow.yaml","0d50b7da7ecd3696704d6a19b917a840bd6c1a1b78e28b6d81d8b3cd3cf2304f"
"yaml","workflow","bmm","bmm/workflows/bmad-quick-flow/create-tech-spec/workflow.yaml","1fc651cbd6d67d1991c60ff066428e73fece37d66b110d61fa96f4c0e44f44a5"
"yaml","workflow","bmm","bmm/workflows/bmad-quick-flow/quick-dev/workflow.yaml","b1ba864f0a591a8309c9295bbfc068019494577611cc2a68207867ca80cf986b"
"yaml","workflow","bmm","bmm/workflows/diagrams/create-dataflow/workflow.yaml","58e9c6b6c99e68d166ec3491ae3299d9f662480da39b5f21afa5bf7ccc82d7ad"
"yaml","workflow","bmm","bmm/workflows/diagrams/create-diagram/workflow.yaml","4ae7bb7fe57d40ef357ff74732ac672e2094691ae5f4a67515bf37c504604c4a"
"yaml","workflow","bmm","bmm/workflows/diagrams/create-flowchart/workflow.yaml","fde7e2dc8920839f0ad7012520fcbabf4fda004c38de546d891a987a29694e57"
"yaml","workflow","bmm","bmm/workflows/diagrams/create-wireframe/workflow.yaml","511a7d17d13c5cbc57a1d2c3f73d1a79b2952aa40242f3c6d1117901bb5c495b"
"yaml","workflow","bmm","bmm/workflows/document-project/workflow.yaml","219333bb489c0aa0b2538a4801a381502a9f581839889262f6ef102ea4d54be7"
"yaml","workflow","bmm","bmm/workflows/testarch/atdd/workflow.yaml","e0c095c8844f0a92f961e3570d5887b8a7be39a6a2e8c7c449f13eb9cf3e0fb9"
"yaml","workflow","bmm","bmm/workflows/testarch/automate/workflow.yaml","b7b3d6552f8d3e2a0d9243fca27e30ad5103e38798fadd02b6b376b3f0532aac"
"yaml","workflow","bmm","bmm/workflows/testarch/ci/workflow.yaml","d8d59916c937fef9ee5e2c454cfa0cda33e58d21b211d562a05681587b8fdde0"
"yaml","workflow","bmm","bmm/workflows/testarch/framework/workflow.yaml","2774679175fed88d0ef21be44418a26a82a5b9d1aa08c906373a638e7877d523"
"yaml","workflow","bmm","bmm/workflows/testarch/nfr-assess/workflow.yaml","dad49221c4dcb4e1fbcc118b5caae13c63a050412e402ff65b6971cfab281fe3"
"yaml","workflow","bmm","bmm/workflows/testarch/test-design/workflow.yaml","494d12c966022969c74caeb336e80bb0fce05f0bb4f83581ab7111e9f6f0596d"
"yaml","workflow","bmm","bmm/workflows/testarch/test-review/workflow.yaml","c5e272f9969b704aa56b83a22f727fa2188490d7f6e347bc65966e0513eefa96"
"yaml","workflow","bmm","bmm/workflows/testarch/trace/workflow.yaml","841eec77aba6490ba5672ac2c01ce570c38011e94574d870e8ba15bba78509f4"
"yaml","workflow","bmm","bmm/workflows/workflow-status/init/workflow.yaml","3f54117211a421790df59c6c0a15d6ba6be33a001489d013870f939aaa649436"
"yaml","workflow","bmm","bmm/workflows/workflow-status/workflow.yaml","6a1ad67ec954660fd8e7433b55ab3b75e768f7efa33aad36cf98cdbc2ef6575b"
"yaml","workflow-status-template","bmm","bmm/workflows/workflow-status/workflow-status-template.yaml","0ec9c95f1690b7b7786ffb4ab10663c93b775647ad58e283805092e1e830a0d9"
"csv","advanced-elicitation-methods","core","core/tasks/advanced-elicitation-methods.csv","e08b2e22fec700274982e37be608d6c3d1d4d0c04fa0bae05aa9dba2454e6141"
"csv","brain-methods","core","core/workflows/brainstorming/brain-methods.csv","0ab5878b1dbc9e3fa98cb72abfc3920a586b9e2b42609211bb0516eefd542039"
"md","bmad-master","core","core/agents/bmad-master.md","a9316de299009e453e41fcda9099050e8770b8c2c8594a90b7c99a179e38e5fe"
"md","excalidraw-helpers","core","core/resources/excalidraw/excalidraw-helpers.md","37f18fa0bd15f85a33e7526a2cbfe1d5a9404f8bcb8febc79b782361ef790de4"
"md","library-loader","core","core/resources/excalidraw/library-loader.md","7837112bd0acb5906870dff423a21564879d49c5322b004465666a42c52477ab"
"md","README","core","core/resources/excalidraw/README.md","a188224350e2400410eb52b7d7a36b1ee39d2ea13be1b58b231845f6bc37f21b"
"md","step-01-agent-loading","core","core/workflows/party-mode/steps/step-01-agent-loading.md","67fea74140f85bfcd0d26c202fa6fdc146861cf0a68405a8b15c971dddcaa20f"
"md","step-01-session-setup","core","core/workflows/brainstorming/steps/step-01-session-setup.md","943118388f1cb81eda922240a944cff84517388298ead6b9e02f917432d8bf31"
"md","step-01b-continue","core","core/workflows/brainstorming/steps/step-01b-continue.md","9d531b012f85a2a7c3ddd94a2adeb8189eab24c370d099dbabb1bd6e33b3a9cb"
"md","step-02-discussion-orchestration","core","core/workflows/party-mode/steps/step-02-discussion-orchestration.md","1f0a6ca96139f522cc26ce6fdf78b4f94297201a53f06c30fb30e65717957cfb"
"md","step-02a-user-selected","core","core/workflows/brainstorming/steps/step-02a-user-selected.md","24158414bfe6daa46c94e6e43a9ec3a8d9a6dfe1b2a5bd8b719d06c775dcc73d"
"md","step-02b-ai-recommended","core","core/workflows/brainstorming/steps/step-02b-ai-recommended.md","68774e344cdcffbbd8fd9c5bec5bbe4cfd5297eb9734fc542606831becc38441"
"md","step-02c-random-selection","core","core/workflows/brainstorming/steps/step-02c-random-selection.md","24b54de6ed3a3b0b87a23a28a69a5fa73e8bf9fb80353fb12db8258c1e29ac95"
"md","step-02d-progressive-flow","core","core/workflows/brainstorming/steps/step-02d-progressive-flow.md","34b53545f18cd26db8bff81072e1c6b38efe031969e72d79c7efa2814f3b9073"
"md","step-03-graceful-exit","core","core/workflows/party-mode/steps/step-03-graceful-exit.md","c07d1b5c3b4d48e8903872f24654e96f8cadd1d08202be3f5c2e381aa664e9bb"
"md","step-03-technique-execution","core","core/workflows/brainstorming/steps/step-03-technique-execution.md","a0f7ef0d58ccf21c1e10b9ab221f8dbcc8ddc0c09b322da3863996e8731b6409"
"md","step-04-idea-organization","core","core/workflows/brainstorming/steps/step-04-idea-organization.md","2a7f516d0e598ec3462795b1e5fe2bf2f3745276ca6ae609eed5562bacf46b0d"
"md","template","core","core/workflows/brainstorming/template.md","5c99d76963eb5fc21db96c5a68f39711dca7c6ed30e4f7d22aedee9e8bb964f9"
"md","validate-json-instructions","core","core/resources/excalidraw/validate-json-instructions.md","0970bac93d52b4ee591a11998a02d5682e914649a40725d623489c77f7a1e449"
"md","workflow","core","core/workflows/brainstorming/workflow.md","bedc061d67e63302b74a6b11e7b8ffdc201cc06e05ee4d2fd1db242ba50e0021"
"md","workflow","core","core/workflows/party-mode/workflow.md","e28f8880533fdd967e1798d916729f589b09f5465265b265688d25ce2764c748"
"xml","advanced-elicitation","core","core/tasks/advanced-elicitation.xml","2de1a0ee3de157ae3235be567d4c025f03ac9e6ffbbca52b2bf3b2cd1b78a385"
"xml","bmad-web-orchestrator.agent","core","core/agents/bmad-web-orchestrator.agent.xml","8031397b7636dcf5321658c9f540749fa051f714d278a29c8b0645dfaacbf010"
"xml","index-docs","core","core/tasks/index-docs.xml","e71ea015d1a5ef8362bb85e0ef0015d10fd7ff01642c70d7ea17b327d74f5658"
"xml","shard-doc","core","core/tools/shard-doc.xml","615edc5e1d10d42bdc6f07b3288d7201b0ed53e94c39841475f2b1b23dd76394"
"xml","validate-workflow","core","core/tasks/validate-workflow.xml","8e1c05791708373db79cc0fc009f0cb5fb7b8423d67a569f16b119bc01370845"
"xml","workflow","core","core/tasks/workflow.xml","e0cacebed3c81a36dc622f4ace3093fd4affbfb6656a7be82689709858cff283"
"yaml","bmad-master.agent","core","core/agents/bmad-master.agent.yaml",""
"yaml","config","core","core/config.yaml","18fc7d889c1e2f0aedfec37ce6f66f9f343a28f8cbf5df014fcd801ecf96db3c"
"yaml","config","core","core/config.yaml","18fc7d889c1e2f0aedfec37ce6f66f9f343a28f8cbf5df014fcd801ecf96db3c"
"yaml","module","core","core/module.yaml","9bfdb33215e02473ce302021bc112fa11baf96fed77df1f8f3e54f201e56ef1a"
